id,name,address,regionDepth1,regionDepth2,lat,lng,hallType,subTypes_json,mealCost,mealCostMin,mealCostMax,guarantee,guaranteeMin,guaranteeMax,interval,intervalMinutes,venueFee,rentalCostMin,rentalCostMax,phone,website,source_url,source
760,더채플앳청담,서울 강남구 논현동 94-9,,,37.52222022226399,127.039016174034,채플 웨딩홀,[],정보 준비중,88900,120000,정보 준비중,250,500,정보 준비중,,,7500000,11000000,02-421-1121,http://www.thechapel.co.kr/?utm_source=naverplace&utm_medium=href_link&utm_campaign=chungdahm,https://www.weddic.com/,weddic
761,상록아트홀,서울 강남구 역삼동 701,,,37.50393754099543,127.0427953589954,웨딩홀,[],정보 준비중,89000,98000,정보 준비중,240,240,정보 준비중,,,9500000,,02-564-5757,http://srwedding.co.kr/,https://www.weddic.com/,weddic
762,르비르모어,서울 강남구 대치동 889-5,,,37.5043762182779,127.049965909256,웨딩홀,[],정보 준비중,108000,118000,정보 준비중,250,700,정보 준비중,,,11000000,11000000,02-501-7000,https://www.instagram.com/levir_more,https://www.weddic.com/,weddic
763,라움아트센터,서울 강남구 역삼동 680-1,,,37.50841657577897,127.0398233251321,웨딩홀,[],"양식 코스 150,000원 수준(연출료·부가세·봉사료 포함 정가 기준, 10만~20만원대 안내).",150000,150000,,,,동시예식,,,,,02-538-3366,http://www.theraum.co.kr/,https://www.weddic.com/,weddic
764,세인트 메리엘,서울 강남구 역삼동 828-10,,,37.4960605170476,127.032882472195,웨딩홀,[],정보 준비중,85000,98000,정보 준비중,200,500,정보 준비중,,,8500000,9800000,02-538-3300,https://saintmeriel.co.kr/,https://www.weddic.com/,weddic
765,드레스가든,서울 강남구 청담동 71-8,,,37.52070241959142,127.0559778550593,웨딩홀,[],"1인 72,000원 ~ 170,000원 (양식 코스/뷔페, 업그레이드 시).",72000,170000,"최소 150~400명, 최대 800명.",400,800,"첫 타임 90분, 이후 120분",120,"8,800,000원 ~ 20,000,000원 (홀사용료 기준).",8800000,20000000,02-512-1000,https://blog.naver.com/dressgarden1004,https://www.weddic.com/,weddic
766,더청담,서울 강남구 청담동 4,,,37.52309265479331,127.0434284823148,웨딩홀,[],정보 준비중,90000,95000,정보 준비중,150,300,정보 준비중,,,9500000,11000000,02-518-8001,https://www.instagram.com/thecheongdam_official,https://www.weddic.com/,weddic
767,더컨벤션 신사점,서울 강남구 신사동 504-11,,,37.5195004864224,127.019118249724,컨벤션 웨딩홀,[],"스마트웨딩·바로웨드 등에서는 106,000원~(쿠폰 적용 시) 또는 89,000원(음주 포함) 구간 정보도 있어, 실제 계약가는 플래너·프로모션에 따라 10만 원대 초반~중반으로 형성된다고 보면 됩니다.",160000,160000,"최소 300명, 최대 수용 인원 550명(좌석은 약 160석 수준, 스탠딩 하객 다수 발생 구조).",160,550,90분 간격 (11:00~18:30),90,"정가 기준 약 16,500,000원(생화 꽃장식 및 연출 포함), 일부 견적 글에는 14,600,000원~ 또는 과거 6,900,000원(2023년 초반 기준) 등으로 표기되어 최근 몇 년간 꾸준히 인상된 것으로 보입니다.",16500000,16500000,02-6081-5000,https://sinsa.theconvention.co.kr/,https://www.weddic.com/,weddic
768,아펠가모 선릉점,서울 강남구 역삼동 707-34,,,37.50323602701982,127.04658249316,채플 웨딩홀,[],정보 준비중,100000,100000,정보 준비중,250,500,정보 준비중,,,10000000,,02-2183-0230,http://www.apelgamo.com/?utm_source=naverplace&utm_medium=href_link&utm_campaign=seolleung,https://www.weddic.com/,weddic
769,메종드아나하,서울 강남구 역삼동 675-3,,,37.50478498364534,127.0413990968599,웨딩홀,[],정보 준비중,150000,150000,정보 준비중,200,700,정보 준비중,,,15500000,,02-554-6000,https://maisondeanaha.co.kr,https://www.weddic.com/,weddic
770,라온제나 강남,서울 강남구 논현동 117-7,,,37.5169585064009,127.038583596684,웨딩홀,[],정보 준비중,70000,77000,정보 준비중,100,600,정보 준비중,,,7700000,11000000,02-3447-1133,https://라온제나강남.com,https://www.weddic.com/,weddic
771,아르베웨딩,서울 강남구 역삼동 680,,,37.5086645402101,127.039261336519,웨딩홀,[],"75,000~89,000원(뷔페, 음주 포함).",75000,89000,200~250명(최대 400명).,250,400,100분~120분,110,"950만원(생화장식 포함, 프로모션 600만원~).",,,02-564-7031,http://arvewedding.kr/,https://www.weddic.com/,weddic
772,여의도 한국거래소 컨퍼런스홀,서울 영등포구 여의도동 33,,,37.52291203304982,126.9280417040895,웨딩홀,[],"65,000원 ~ 115,000원",65000,115000,"최소 100명 / 최대 400명(좌석 200석, 회전 포함 400석 운영, 추천 200명)",100,400,2시간~2시간30분 간격,150,"3,300,000원(홀사용료), 꽃장식 3,300,000원, 연출료 1,650,000원(한결·라피쥬·웨딩데이즈 패키지별 차이)",3300000,3300000,02-761-1551,,https://www.weddic.com/,weddic
773,마리아쥬스퀘어,서울 강남구 논현동 92,,,37.5220101506346,127.036633697896,웨딩홀,[],정보 준비중,79000,110000,정보 준비중,300,800,정보 준비중,,,9900000,,02-541-5007,https://www.instagram.com/mariage_square,https://www.weddic.com/,weddic
774,더 플라자 호텔 웨딩,서울 중구 태평로2가 23,,,37.5647067634201,126.978114091218,호텔 웨딩홀,[],"118,000원 ~ 195,000원 (양식·한식·중식, 코스요리 구성)",118000,195000,최소 50명 / 최대 500명,50,500,정보 준비중,,"그랜드볼룸 5,000,000원, 지스텀하우스 4,000,000원 (연출비 개념)",4000000,5000000,02-310-7720,,https://www.weddic.com/,weddic
775,롯데호텔 서울 웨딩홀,서울 중구 소공동 1,,,37.5653631828974,126.98096624576,호텔 웨딩홀,[],정보 준비중,135000,250000,정보 준비중,30,550,정보 준비중,,,1650000,6600000,02-771-7474,http://www.lottewedding.com/,https://www.weddic.com/,weddic
776,서울법원종합청사 예식장,서울 서초구 서초동 1701-1,,,37.49745395293662,127.0107883835707,웨딩홀,[],"19,000~26,000원(한정식, 부가세·봉사료 없음, 음주 별도).",19000,26000,200~250명.,250,250,정보 준비중,,0원(무료 대관).,0,0,02-530-1193,,https://www.weddic.com/,weddic
777,식물관PH 웨딩,서울 강남구 수서동 789,,,37.482640263686,127.094331087864,복합 웨딩홀,[],정보 준비중,79000,99000,정보 준비중,200,300,정보 준비중,,,990000,11000000,,http://sikmulgwan-wedding.com,https://www.weddic.com/,weddic
778,더블룸하우스웨딩,경기 안양시 동안구 비산동 1110-1,,,37.39283913623962,126.9530341940735,웨딩홀,[],"80,000원",80000,80000,최소 150명 / 최대 600명,150,600,120분,120,"8,800,000원",8800000,,031-382-2999,https://www.instagram.com/thebloomhouse_official,https://www.weddic.com/,weddic
779,다이닝몽드 다산점,경기 남양주시 다산동 6250,,,37.5954111175924,127.171900250004,웨딩홀,[],정보 준비중,49000,,정보 준비중,,,정보 준비중,,,2000000,,031-560-9890,https://center-pf.kakao.com/_BaHqxj/chats,https://www.weddic.com/,weddic
780,하우스오브라비다,경기 용인시 기흥구 하갈동 87,,,37.249781712012,127.099865110919,웨딩홀,[],정보 준비중,68000,70000,정보 준비중,70,250,정보 준비중,,,5500000,,031-283-7676,http://www.lavidahouse.com,https://www.weddic.com/,weddic
781,동서울 웨딩컨벤션,경기 성남시 수정구 복정동 423-9,,,37.45750958027639,127.1284309692573,컨벤션 웨딩홀,[],"61,000원 ~ 67,000원",61000,67000,"최소 250명 / 최대 1,000명",250,250,정보 준비중,,"6,000,000원",6000000,,031-721-6700,http://www.dswedding.co.kr/,https://www.weddic.com/,weddic
782,지펠리체웨딩,경남 양산시 동면 석산리 1422-3,,,35.32561155498992,129.0307697523916,웨딩홀,[],정보 준비중,,,정보 준비중,150,150,정보 준비중,,,50,70,055-912-3800,https://blog.naver.com/happy00211jin,https://www.weddic.com/,weddic
783,라비에벨웨딩홀,대전 서구 계백로 1108,,,36.30251363226286,127.3470386321155,웨딩홀,[],"뷔페 기준 1인 60,000원대(후기 기준, 정확한 구간은 상담 필요라며 공개가 없어 구체적 정보 부족).",60000,60000,"200~300명 구간으로 안내, 실제 계약·본식 후기는 250명·280명 등 50명 단위 조정 가능하다는 언급이 있으나, 홀별 최소 보증 명시 수치는 구체적 정보 부족.",50,300,정보 준비중,,식대 외 별도 대관료 구조·홀 사용료 금액이 공개되지 않아 구체적 정보 부족.,8900000,,042-485-1515,http://www.LBwedding.co.kr,https://www.weddic.com/,weddic
784,유성컨벤션웨딩,대전 유성구 온천북로 77,,,36.3566036781682,127.351534549501,컨벤션 웨딩홀,[],"약 50,000원 (뷔페).  구체적인 수치 미공개(상담 필요).",50000,50000,구체적인 정보 부족.,,,동시예식,,"200~300만 원부터 (1시간 기준, 패키지 포함 총액).",,,042-825-7070,https://blog.naver.com/atwedding8081,https://www.weddic.com/,weddic
785,팔레드오페라,대전 서구 둔산남로 50,,,36.3480413600172,127.383552593558,웨딩홀,[],"뷔페 1인 62,000원.",62000,62000,"최소 보증 인원 300명, 최대 수용 인원 1,000명.",300,300,80분 간격,80,공식 사이트·플랫폼에 세부 금액이 공개되어 있지 않아 구체적 정보 부족.,,,042-300-5000,http://pdopera.com,https://www.weddic.com/,weddic
786,호텔ICC 웨딩홀,대전 유성구 엑스포로123번길 55,,,36.3770795127116,127.3928110400289,호텔 웨딩홀,[],"뷔페 1인 55,000원(아이웨딩 기준, 프로모션·시기별 조율 가능).",55000,55000,"크리스탈볼룸·그랜드볼룸 공통 최소 보증 인원 300명, 최대 수용 인원 약 600명.",300,600,식간 간격 좁음,30,"홀 사용료 약 130만 원대로 안내된 블로그 견적 사례가 있으나, 공식 고정 대관료는 구체적 정보 부족.",130,,042-866-5100,https://iccwedding.kr,https://www.weddic.com/,weddic
787,더BMK컨벤션,대전 중구 서문로 133,,,36.31983198404643,127.4050805319874,컨벤션 웨딩홀,[],정보 준비중,55000,55000,정보 준비중,300,800,정보 준비중,,,3500000,,042-334-1000,http://thebmk.co.kr/,https://www.weddic.com/,weddic
788,하우스오브 드메르,광주광역시 광산구 임방울대로 549,,,35.2080258,126.8217622,웨딩홀,[],정보 준비중,70000,90000,정보 준비중,250,,정보 준비중,80,,3000000,5000000,,https://blog.naver.com/cn_demer-wedding,https://www.weddic.com/,weddic
789,메종드엘,광주광역시 서구 시청로 67 3층,,,35.1543122,126.8509888,웨딩홀,[],정보 준비중,75000,75000,정보 준비중,150,250,정보 준비중,,,,,,http://gjwedding4.allcrm.co.kr/,https://www.weddic.com/,weddic
790,위위안나,울산광역시 울주군 온양읍 선양골길 105-16 4동1층,,,35.3992572,129.3025017,야외 웨딩홀,[],정보 준비중,,,정보 준비중,,,정보 준비중,,,,,,https://www.instagram.com/ouioui__anna,https://www.weddic.com/,weddic
791,오린하우스,부산광역시 기장군 일광읍 학리2길 6,,,35.2591422,129.2434954,복합 웨딩홀,[],정보 준비중,99000,99000,정보 준비중,10,300,정보 준비중,,,2000000,5000000,,https://www.orinhaus.com/wedding/?ref=플레이스,https://www.weddic.com/,weddic
792,오차드 하우스,울산광역시 울주군 삼남읍 장제길 5-46 오차드하우스,,,35.5238759,129.0765288,야외 웨딩홀,[],정보 준비중,,,정보 준비중,100,500,정보 준비중,,,,,,https://open.kakao.com/o/sVsvGkxh,https://www.weddic.com/,weddic
794,아바니 센트럴 부산 웨딩,부산광역시 남구 전포대로 133 아바니 센트럴 부산 웨딩,,,35.1482076,129.065449,호텔 웨딩홀,[],"38,000원 (뷔페 기준).",38000,38000,최소 100~150명 (최대 300명).,150,300,2시간 예식텀,120,300~500만원,280,5000000,,https://avaniwedding.imweb.me/,https://www.weddic.com/,weddic
795,그레이스K 부산기장점,부산광역시 기장군 일광읍 기장대로 1047-18,,,35.2890082,129.2323299,야외 웨딩홀,[],정보 준비중,55000,55000,정보 준비중,100,350,정보 준비중,,,,,,https://www.instagram.com/grace.k_busan,https://www.weddic.com/,weddic
796,호텔파라곤 (27년 리뉴얼예정),부산광역시 사상구 광장로 46,,,35.1619401,128.9813902,호텔 웨딩홀,[],정보 준비중,,,정보 준비중,180,,정보 준비중,,,,,,http://hotelparagon.com/,https://www.weddic.com/,weddic
797,우리컨벤션웨딩홀 뷔페,"부산광역시 동구 중앙대로361번길 14 DGB생명빌딩 19층(웨딩홀), 20층(뷔페)",,,35.1286948,129.0475065,컨벤션 웨딩홀,[],정보 준비중,38000,40000,정보 준비중,150,350,정보 준비중,,,800000,,,https://www.instagram.com/wooriconventionweddinghall/,https://www.weddic.com/,weddic
798,호텔농심웨딩,부산광역시 동래구 금강공원로20번길 23 1F,,,35.2202068,129.0822819,호텔 웨딩홀,[],정보 준비중,50000,150000,정보 준비중,150,300,정보 준비중,,,,,,https://www.hotelnongshim.com/kr/,https://www.weddic.com/,weddic
799,아비르웨딩,부산광역시 수영구 좌수영로101번길 22 카페캐빈2층 아비르웨딩,,,35.1737786,129.1186586,야외 웨딩홀,[],정보 준비중,45000,45000,정보 준비중,50,200,정보 준비중,,,1900000,,,https://blog.naver.com/jsum5020,https://www.weddic.com/,weddic
800,라발스호텔웨딩,부산광역시 영도구 봉래나루로 82 라발스호텔 4층,,,35.0945162,129.0391085,호텔 웨딩홀,[],정보 준비중,38000,45000,정보 준비중,,,정보 준비중,,,2800000,,,https://www.lavalsehotel.co.kr/,https://www.weddic.com/,weddic
801,라마레웨딩,부산광역시 기장군 일광읍 기장해안로 1294 3층,,,35.2594316,129.2338538,복합 웨딩홀,[],정보 준비중,140000,140000,정보 준비중,200,300,정보 준비중,,,21000000,21000000,,,https://www.weddic.com/,weddic
802,모나밸리 웨딩홀,충청남도 아산시 순천향로 624,,,36.7508505,126.9922373,복합 웨딩홀,[],정보 준비중,,,정보 준비중,,,정보 준비중,,,,,,https://www.instagram.com/wedding_monamour,https://www.weddic.com/,weddic
803,마리드메이_대구(구.오월의신부),대구광역시 수성구 동대구로 157,,,35.8445102,128.6238518,웨딩홀,[],정보 준비중,57000,57000,정보 준비중,200,300,정보 준비중,,,2000000,3900000,,https://open.kakao.com/o/saCgQxih,https://www.weddic.com/,weddic
804,더 아르코호텔 스몰웨딩,대구광역시 수성구 알파시티1로40길 6 2층,,,35.8370692,128.6822745,호텔 웨딩홀,[],정보 준비중,57000,80000,정보 준비중,70,,정보 준비중,,,,,,https://daeguarco.com/%ec%8a%a4%eb%aa%b0%ec%9b%a8%eb%94%a9/,https://www.weddic.com/,weddic
805,수플랜야외웨딩홀,대구광역시 달성군 가창면 가창로 1003 에코테마파크 대구숲 내,,,35.7950641,128.626599,야외 웨딩홀,[],정보 준비중,,,정보 준비중,150,200,정보 준비중,,,,,,,https://www.weddic.com/,weddic
806,라온하제 카페 웨딩,대구광역시 동구 도평로 271,,,35.9203383,128.6641882,야외 웨딩홀,[],정보 준비중,,,정보 준비중,,,정보 준비중,,,,,,,https://www.weddic.com/,weddic
807,파티제이테라스,세종특별자치시 장군면 소미길 11 1층 104호,,,36.4971169,127.2238707,웨딩홀,[],구체적인 정보 부족.,,,"보증인원 없음, 최소주문금액 없음(20~30인 소규모 중심).",20,30,90분,90,구체적인 정보 부족.,,,,,https://www.weddic.com/,weddic
808,직시더그린,인천광역시 연수구 인천타워대로 257 아트포레 A 408호,,,37.3938049,126.6332243,웨딩홀,[],"식사비용에 따라 대관료 면제 가능 (스테이크 코스요리, 리저브점 기준).",,,"대관료+꽃장식+예식 진행 포함 합리적 가격 (최소 20명~50명, 플라워 거품 뺀 금액).",50,400,정보 준비중,,"정가 1,000,000원 (24~25년 기준, 이벤트 시 할인).",1000000,1000000,,https://www.instagram.com/zicseethegreen,https://www.weddic.com/,weddic
809,셀레스쳘 오라카이,인천광역시 연수구 테크노파크로 151 오라카이 호텔 3층 웨딩 셀레스쳘,,,37.3881866,126.6408635,야외 웨딩홀,[],정보 준비중,62000,90000,정보 준비중,100,350,정보 준비중,,,2500000,3500000,,https://celestial-orakai.com/,https://www.weddic.com/,weddic
810,인천 하버파크 호텔 웨딩,인천광역시 중구 제물량로 217,,,37.4721872,126.6194832,호텔 웨딩홀,[],정보 준비중,55000,77000,정보 준비중,150,500,정보 준비중,,,2500000,3800000,032-770-9700,,https://www.weddic.com/,weddic
811,엘리아벨,인천광역시 연수구 송도힐즈로10길 8,,,37.4001983,126.6609503,야외 웨딩홀,[],정보 준비중,88000,,정보 준비중,200,200,정보 준비중,,,8000000,,,https://www.instagram.com/eliabel_wedding,https://www.weddic.com/,weddic
812,공간이담,인천광역시 연수구 테크노파크로 180 별관동 1층,,,37.3908544,126.6389037,웨딩홀,[],케이터링 외부 반입 가능 (구체 가격 상담).,,,최대 50명 (스몰웨딩 전용).,50,50,정보 준비중,,"구체 수치 미공개 (신규 오픈 한옥 공간, 블로그 상담 기준).",,,,https://www.facebook.com/profile.php?id=61552021108234&mibextid=ZbWKwL,https://www.weddic.com/,weddic
